message,dtTime,userID,user,type,episode
合影,6609.063,ebc39d37,ebc39d37,2,2
合影,6609.117,302e91ed,302e91ed,2,2
合影留念,6609.133,d90e578d,d90e578d,2,2
五块钱的合影,6609.237,e4b9260e,e4b9260e,2,2
合影,6609.241,ef74f3eb,ef74f3eb,2,2
合影，留念,6609.371,1b37ee78,1b37ee78,2,2
合影,6609.475,d3f8f73,d3f8f73,2,2
合影,6609.556,9e2edb0f,9e2edb0f,2,2
合影,6609.574,f0e13ffe,f0e13ffe,2,2
合影,6609.65,f6a652dc,f6a652dc,2,2
合影留念,6609.715,66cf47cc,66cf47cc,2,2
合影！！！,6609.716,19c6f70c,19c6f70c,2,2
合影,6609.747,6680e0d2,6680e0d2,2,2
合影留念,6609.753,42049674,42049674,2,2
合影,6609.782,6f4cd8a2,6f4cd8a2,2,2
合影留念,6609.811,620478a8,620478a8,2,2
合影留念,6609.817,e0eb97a9,e0eb97a9,2,2
合影留念,6609.853,753a42ef,753a42ef,2,2
合影!!!,6609.859,1939325,1939325,2,2
合影留念,6609.865,c3f8bcc3,c3f8bcc3,2,2
合影留念,6609.877,221a392a,221a392a,2,2
合影,6609.949,546aca86,546aca86,2,2
合影,6609.955,36d86243,36d86243,2,2
合影留念,6609.986,d9b9acfc,d9b9acfc,2,2
合影,6610.041,5da04ad0,5da04ad0,2,2
合影留恋,6610.051,a9ed7662,a9ed7662,2,2
合影,6610.087,71ff31f4,71ff31f4,2,2
合影留念,6610.158,dab7b03f,dab7b03f,2,2
合影,6610.194,8518ed47,8518ed47,2,2
合影留念,6610.203,80dec6c3,80dec6c3,2,2
合影,6610.301,aa1461e0,aa1461e0,2,2
合影,6610.319,5477a989,5477a989,2,2
合影合影,6610.32,8c538ab1,8c538ab1,2,2
合影留念，纪念我失去的5块钱$_$,6610.392,b7be17d7,b7be17d7,2,2
合影留念,6610.403,58806c3b,58806c3b,2,2
合影,6610.414,ae31b988,ae31b988,2,2
合影,6610.431,4.09671E+10,4.09671E+10,2,2
合影？,6610.523,4c2d653f,4c2d653f,2,2
合影,6610.538,577e9ee2,577e9ee2,2,2
合个影，证明我来过,6610.545,80eb009c,80eb009c,2,2
合影留念,6610.55,d8bc813e,d8bc813e,2,2
合影,6610.581,24765da2,24765da2,2,2
合影留念,6610.602,4d571d49,4d571d49,2,2
合影,6610.619,16812abf,16812abf,2,2
合影,6610.669,7997080d,7997080d,2,2
合影,6610.674,b1890acc,b1890acc,2,2
合影留念！,6610.732,609c5038,609c5038,2,2
合影,6610.746,43d46075,43d46075,2,2
合影,6610.858,dfc5ab69,dfc5ab69,2,2
合影留念,6610.874,32d40333,32d40333,2,2
合影 留念,6611.01,4a03e96a,4a03e96a,2,2
合影,6611.107,433c5c9e,433c5c9e,2,2
合影留念,6611.118,360e7a2e,360e7a2e,2,2
2块5！！合影,6611.136,b85fbcbf,b85fbcbf,2,2
合影留念,6611.19,31fbc5,31fbc5,2,2
合影留念,6611.198,a5948325,a5948325,2,2
合影留念我的五块钱！还是小时制的(｢･ω･)｢嘿,6611.307,f2fb8736,f2fb8736,2,2
合影,6611.318,8edf3694,8edf3694,2,2
合影,6611.393,27c70351,27c70351,2,2
合影留念,6611.443,6c44009,6c44009,2,2
合影,6611.506,4ef8d008,4ef8d008,2,2
合影,6611.538,364abedf,364abedf,2,2
合影留念,6611.605,b6a2f16e,b6a2f16e,2,2
合影留念，3月28日21:14,6611.613,e6206621,e6206621,2,2
合影,6611.686,258b7b6e,258b7b6e,2,2
合影留念,6611.734,35a968e0,35a968e0,2,2
合影留念,6611.761,f033338,f033338,2,2
合影,6611.826,184936be,184936be,2,2
合影，2.5元的嚣张,6611.826,184936be,184936be,2,2
合影,6611.855,ea28e66,ea28e66,2,2
合影,6611.858,cf3b628a,cf3b628a,2,2
合影,6611.865,9ff5e5ed,9ff5e5ed,2,2
合影,6611.879,5adbf9a1,5adbf9a1,2,2
合影留念,6611.953,c97552d5,c97552d5,2,2
合影,6611.988,2c2032f2,2c2032f2,2,2
合影留念,6612.022,59319ace,59319ace,2,2
 合影,6612.032,6a441913,6a441913,2,2
合影,6612.073,837db9d4,837db9d4,2,2
合影留念,6612.081,81fd279f,81fd279f,2,2
合影,6612.096,bb7d0500,bb7d0500,2,2
合影留念,6612.109,3277bbf3,3277bbf3,2,2
合影留念,6612.117,99364b71,99364b71,2,2
合影留念,6612.14,1aac7832,1aac7832,2,2
合影留念,6612.159,fd8e8f5e,fd8e8f5e,2,2
合影留念,6612.198,bc78caa1,bc78caa1,2,2
合影留念,6612.221,4996cdfd,4996cdfd,2,2
合影留念,6612.232,1b94eb53,1b94eb53,2,2
2.5,6612.266,8563b2e6,8563b2e6,2,2
合影留念,6612.295,7595f271,7595f271,2,2
合影留恋（一脸懵）,6612.314,cf4ffeca,cf4ffeca,2,2
合影,6612.329,bca9ca24,bca9ca24,2,2
合影,6612.331,225d9ac9,225d9ac9,2,2
合影,6612.336,6c9f39bf,6c9f39bf,2,2
合影,6612.36,532bdf14,532bdf14,2,2
合影留念,6612.377,4566db96,4566db96,2,2
合影,6612.48,937b581e,937b581e,2,2
合影留念,6612.524,33256356,33256356,2,2
合影留念,6612.563,181db88f,181db88f,2,2
我必须要留下姓名！！！,6612.564,8d0f7530,8d0f7530,2,2
合影留念,6612.638,29641090,29641090,2,2
合影,6612.68,a70ad964,a70ad964,2,2
2.5块合影,6612.693,b85fbcbf,b85fbcbf,2,2
留念,6612.703,1097b6eb,1097b6eb,2,2
合影留念,6612.725,d0fd9ecb,d0fd9ecb,2,2
合影留念！,6612.809,18f0fed1,18f0fed1,2,2
合影,6612.824,60ea0906,60ea0906,2,2
合影,6612.841,4a059aca,4a059aca,2,2
合影留念,6612.855,da6eadf5,da6eadf5,2,2
合影留念,6612.862,e2266e73,e2266e73,2,2
合影,6612.977,e1314cce,e1314cce,2,2
合影留念5块钱,6613.012,1c4e6769,1c4e6769,2,2
留念,6613.054,fae3be7a,fae3be7a,2,2
合影,6613.073,5000386,5000386,2,2
合影，2块5尼,6613.078,eead6f4e,eead6f4e,2,2
留下两块五的足迹,6613.152,16d460e9,16d460e9,2,2
合影留念2.2,6613.202,17631110,17631110,2,2
合影,6613.217,18b8bb12,18b8bb12,2,2
合影留念,6613.309,fe83aad,fe83aad,2,2
合影,6613.355,b04a1e3f,b04a1e3f,2,2
合影留念,6613.368,1b8f6669,1b8f6669,2,2
合影,6613.376,dc9f3e13,dc9f3e13,2,2
到此一游,6613.377,93589b4e,93589b4e,2,2
合影留念,6613.417,6ff06f4b,6ff06f4b,2,2
合影留念,6613.418,3cfa85ec,3cfa85ec,2,2
合影留念,6613.434,e928fb1e,e928fb1e,2,2
合影留念,6613.446,ea9b05af,ea9b05af,2,2
致敬五块钱，这是我最后的五块钱了JOJO,6613.527,3587fb8d,3587fb8d,2,2
合影留念,6613.604,3b2e2000,3b2e2000,2,2
合影留恋,6613.633,51b61f74,51b61f74,2,2
合影,6613.638,3f5c5ee8,3f5c5ee8,2,2
合影留念,6613.662,90cc1958,90cc1958,2,2
合影留恋！,6613.67,4b142fd7,4b142fd7,2,2
合影留念,6613.674,b517f475,b517f475,2,2
合影留念,6613.779,40ca320,40ca320,2,2
合影留念,6613.779,40ca320,40ca320,2,2
合影留念,6613.779,40ca320,40ca320,2,2
合影留念,6613.779,40ca320,40ca320,2,2
合影留念,6613.791,eb2a9128,eb2a9128,2,2
合影留恋,6613.852,b4730143,b4730143,2,2
合影留念,6613.859,9f957db3,9f957db3,2,2
合影留念,6613.861,9019b6e3,9019b6e3,2,2
合影留念,6613.866,def3ea7d,def3ea7d,2,2
合影留念！,6613.929,d93d9d99,d93d9d99,2,2
合影,6613.944,2d664801,2d664801,2,2
合影！！！,6613.963,4dee1601,4dee1601,2,2
合影留念,6614.057,ce6b9422,ce6b9422,2,2
合影留念,6614.076,e59f2db3,e59f2db3,2,2
合影留念,6614.078,aa2eb982,aa2eb982,2,2
合影留念,6614.114,7218de14,7218de14,2,2
合影,6614.186,23e3137d,23e3137d,2,2
合个影,6614.251,11e085aa,11e085aa,2,2
合影,6614.342,53a057e2,53a057e2,2,2
合影留念,6614.414,4ff10d4d,4ff10d4d,2,2
合影留念,6614.414,4ff10d4d,4ff10d4d,2,2
合影留念,6614.44,5eab897,5eab897,2,2
两块五留念,6614.462,93f33d62,93f33d62,2,2
弹幕留念,6614.48,981fe52,981fe52,2,2
合影留念,6614.483,1cdc172c,1cdc172c,2,2
合影留念,6614.483,1cdc172c,1cdc172c,2,2
合影,6614.559,d0815e68,d0815e68,2,2
合影留念【弟弟绿】,6614.705,367415eb,367415eb,2,2
合影,6614.748,3b4b0407,3b4b0407,2,2
合影,6614.758,6ae32744,6ae32744,2,2
合影留念,6614.787,1ccc2bb,1ccc2bb,2,2
合影留念,6614.794,8eabbe7e,8eabbe7e,2,2
合影流年,6614.802,32579ad8,32579ad8,2,2
两块五的合影！,6614.825,3392436e,3392436e,2,2
两块五合个影,6614.934,62d60cf8,62d60cf8,2,2
合影留念,6615.035,168293b,168293b,2,2
合影留念,6615.038,4515a16f,4515a16f,2,2
合影,6615.084,864265ee,864265ee,2,2
合影留念,6615.1,999fc79b,999fc79b,2,2
合影,6615.102,dadd8002,dadd8002,2,2
两块五的急念呀~,6615.243,f99f2be3,f99f2be3,2,2
两块五的怨念鸭~,6615.243,f99f2be3,f99f2be3,2,2
合影留恋,6615.375,e2048bd9,e2048bd9,2,2
合影,6615.401,f4490c08,f4490c08,2,2
合影,6615.402,80cc0be3,80cc0be3,2,2
合影,6615.417,f3b9e27d,f3b9e27d,2,2
合影,6615.658,9eb610df,9eb610df,2,2
合影留念,6615.659,22b79422,22b79422,2,2
合影留念,6615.707,97c14ba2,97c14ba2,2,2
合影,6615.713,fc971a7a,fc971a7a,2,2
合影,6615.745,82c4c93f,82c4c93f,2,2
合影留念,6615.775,5bac0013,5bac0013,2,2
合影!,6615.78,f4176494,f4176494,2,2
合影,6615.923,dcca841b,dcca841b,2,2
合影,6615.944,ea9044c8,ea9044c8,2,2
2.5块合影！！,6616,b85fbcbf,b85fbcbf,2,2
合影,6616.065,80baa912,80baa912,2,2
合影留念,6616.085,dcdc3547,dcdc3547,2,2
合影,6616.151,b0cdb460,b0cdb460,2,2
合影留念,6616.152,b50fc140,b50fc140,2,2
合影留念,6616.385,64d43cf1,64d43cf1,2,2
合影留念,6616.405,ab53f2c9,ab53f2c9,2,2
合影留念,6616.449,9529abca,9529abca,2,2
合影留恋,6616.524,89ecdb32,89ecdb32,2,2
合影留念,6616.587,919abe73,919abe73,2,2
合影留念,6616.658,f295b9a0,f295b9a0,2,2
合影,6616.673,1696981a,1696981a,2,2
合影留念,6616.693,42049674,42049674,2,2
合影,6616.789,aa386d3f,aa386d3f,2,2
合影,6616.918,ef9bd65f,ef9bd65f,2,2
合影留念,6616.943,59319ace,59319ace,2,2
合影留念,6616.97,8fe9aa63,8fe9aa63,2,2
合影,6617.024,5913b2,5913b2,2,2
合影留念,6617.144,39611853,39611853,2,2
合影,6617.173,4826a1b5,4826a1b5,2,2
合影,6617.178,2b07241b,2b07241b,2,2
合影,6617.179,12ea46b4,12ea46b4,2,2
合影,6617.236,1685f92c,1685f92c,2,2
合影留念,6617.309,7eeef6dc,7eeef6dc,2,2
合影留念,6617.402,421679df,421679df,2,2
合影,6617.462,fc9ddf7f,fc9ddf7f,2,2
合影合影,6617.498,360e7a2e,360e7a2e,2,2
合个影,6617.537,76d37152,76d37152,2,2
合影留念,6617.599,e9d3fb64,e9d3fb64,2,2
合影,6617.659,23997b08,23997b08,2,2
合影留恋,6617.745,a8e07a7f,a8e07a7f,2,2
合影,6617.857,5ffb532e,5ffb532e,2,2
合影留念  ，  玉不琢不成器……,6617.93,352b4632,352b4632,2,2
合影留念,6617.935,192374f4,192374f4,2,2
合影,6617.997,859fd76b,859fd76b,2,2
合影,6618.049,e9a73924,e9a73924,2,2
合影留念,6618.121,2eccb92b,2eccb92b,2,2
合影,6618.145,539e4626,539e4626,2,2
合影,6618.22,3a412920,3a412920,2,2
2.5元合影留念,6618.321,15ac8b70,15ac8b70,2,2
合影留念,6618.385,23ecda36,23ecda36,2,2
合影,6618.511,77194d1,77194d1,2,2
合影留恋,6618.56,99364b71,99364b71,2,2
喜提合影,6618.715,67c9c3d9,67c9c3d9,2,2
合影留念,6618.753,78b391af,78b391af,2,2
留念！！！！,6618.81,c2bb75e9,c2bb75e9,2,2
2、5,6618.923,bf16dec2,bf16dec2,2,2
合影,6618.954,d7312ec8,d7312ec8,2,2
合影,6618.965,937b581e,937b581e,2,2
合影并踮脚,6619.072,3f976491,3f976491,2,2
合影,6619.152,5154c45c,5154c45c,2,2
合影留念,6619.191,da87190f,da87190f,2,2
合影,6619.308,8027a2e7,8027a2e7,2,2
合影？？？,6619.462,2dc3d952,2dc3d952,2,2
合影留念,6619.467,2ca04055,2ca04055,2,2
合影,6619.505,3d9ab716,3d9ab716,2,2
合影留念,6619.585,bfc11d6,bfc11d6,2,2
合影,6619.614,da166e1,da166e1,2,2
合影留念,6619.666,1b0dd2f0,1b0dd2f0,2,2
五块钱的合影留念,6619.723,917577c1,917577c1,2,2
合影,6619.75,352d116b,352d116b,2,2
2.5来合影,6619.826,e7dbe4f8,e7dbe4f8,2,2
合影留念,6620.032,3c831446,3c831446,2,2
合影留念,6620.054,313ea2a7,313ea2a7,2,2
合影留念,6620.076,c59a6ef9,c59a6ef9,2,2
合影留念,6620.155,921a9e14,921a9e14,2,2
合影,6620.162,dc308df3,dc308df3,2,2
合影,6620.269,4087a4b6,4087a4b6,2,2
合影,6620.271,9f210b2b,9f210b2b,2,2
合影,6620.292,6f4cd8a2,6f4cd8a2,2,2
合影,6620.357,b0026b04,b0026b04,2,2
合影,6620.415,bbbecfea,bbbecfea,2,2
合影留念,6620.54,f1bb8d14,f1bb8d14,2,2
合影,6620.61,b8aca27b,b8aca27b,2,2
合影,6620.634,3951e4d,3951e4d,2,2
合影留念,6620.801,85d030c6,85d030c6,2,2
2.5,6620.889,6f77f8f1,6f77f8f1,2,2
合影！,6620.906,4de3c3e0,4de3c3e0,2,2
合影留念,6620.933,42049674,42049674,2,2
合影留念,6621.013,3407e25c,3407e25c,2,2
hhh留念,6621.025,2bef89bd,2bef89bd,2,2
合影留念,6621.215,b3722510,b3722510,2,2
合影,6621.288,574294fa,574294fa,2,2
合影留念,6621.333,d7f81e8,d7f81e8,2,2
留念,6621.39,9be361a8,9be361a8,2,2
合影,6621.401,861c0ff0,861c0ff0,2,2
合影留念,6621.422,2a678e2e,2a678e2e,2,2
合影留念,6621.493,39611853,39611853,2,2
合影,6621.555,aff23b7d,aff23b7d,2,2
合影,6621.633,3474bb58,3474bb58,2,2
合影留念,6621.669,8912a21,8912a21,2,2
合影留念,6621.706,df0428ba,df0428ba,2,2
合影,6621.763,d2554c4b,d2554c4b,2,2
合影留念,6621.965,ba633b99,ba633b99,2,2
合影留念,6621.974,f43ddb89,f43ddb89,2,2
合影,6622.033,dba864ad,dba864ad,2,2
合影留念,6622.123,b2080e5d,b2080e5d,2,2
合影,6622.382,3c0f4256,3c0f4256,2,2
合影,6622.421,bd2790ee,bd2790ee,2,2
合影,6622.471,71dd31,71dd31,2,2
合影,6622.486,d5b69c5a,d5b69c5a,2,2
合影留念,6622.523,862bb695,862bb695,2,2
合影,6622.613,477b9cf9,477b9cf9,2,2
合影留念,6622.721,884ac477,884ac477,2,2
合影,6622.779,461d108b,461d108b,2,2
合影,6622.814,48ec0f28,48ec0f28,2,2
合影留念,6622.823,da310c79,da310c79,2,2
合影,6622.828,25320a,25320a,2,2
合影！！！,6622.873,42b5f16a,42b5f16a,2,2
合影,6622.883,da03d104,da03d104,2,2
合影,6622.976,8bf17bbb,8bf17bbb,2,2
合影,6623.078,c56fba9a,c56fba9a,2,2
合影,6623.401,ea826ce2,ea826ce2,2,2
合影留念,6623.52,d8261e85,d8261e85,2,2
合影,6623.754,ec1a96c0,ec1a96c0,2,2
合影,6623.781,79d8e78c,79d8e78c,2,2
合影,6623.993,c328e2ae,c328e2ae,2,2
合影,6624.341,ab53f2c9,ab53f2c9,2,2
合影留念,6624.432,f26eac03,f26eac03,2,2
第一次买了没看完就过期了，花了我十块钱必须合影！,6624.518,30e92efb,30e92efb,2,2
合影留念,6624.573,85d7ccff,85d7ccff,2,2
合影,6624.59,7db5708a,7db5708a,2,2
合影留念2.5,6624.796,cd594d51,cd594d51,2,2
合影,6624.846,a7310d0e,a7310d0e,2,2
合影留念!,6624.9,af909846,af909846,2,2
合影,6625.174,80baa912,80baa912,2,2
合影,6625.345,8d7641b4,8d7641b4,2,2
合影,6625.447,d61a8668,d61a8668,2,2
合影留恋,6625.539,da20e381,da20e381,2,2
合影,6625.546,ce428e29,ce428e29,2,2
合影？,6625.844,24f5b58e,24f5b58e,2,2
合影,6625.905,3c394849,3c394849,2,2
合影留念,6626.005,5149bf8d,5149bf8d,2,2
2.5,6626.011,93589b4e,93589b4e,2,2
合影,6626.05,f8e55efb,f8e55efb,2,2
合影留念,6626.118,41dda13c,41dda13c,2,2
合影留念,6626.135,4a7585ed,4a7585ed,2,2
合影留念,6626.289,532b0c68,532b0c68,2,2
合影留念,6626.35,bbc7b47a,bbc7b47a,2,2
合影,6626.446,a1721a94,a1721a94,2,2
合影,6626.497,6a17f32e,6a17f32e,2,2
两块五,6626.533,83b7c64d,83b7c64d,2,2
合影,6626.542,f57516bc,f57516bc,2,2
合影留恋,6626.821,74143b89,74143b89,2,2
合影留念,6626.856,d477a33f,d477a33f,2,2
合影,6627.041,fc7b9b3d,fc7b9b3d,2,2
合影,6627.121,bd6550bf,bd6550bf,2,2
合影合影,6627.207,5ebb1327,5ebb1327,2,2
合影,6627.251,51832c2e,51832c2e,2,2
合影,6627.357,70d80ec,70d80ec,2,2
合影,6627.63,a9c799f9,a9c799f9,2,2
合影,6627.762,105ac748,105ac748,2,2
合影,6627.925,5af8840e,5af8840e,2,2
2.5合影,6628.141,782a75f6,782a75f6,2,2
合影留念,6628.282,9eacdb64,9eacdb64,2,2
你们这些人怎么回事！咋都在合影呢,6628.309,96378c43,96378c43,2,2
合影,6628.336,eebb0750,eebb0750,2,2
合影合影,6628.426,dbbdbb59,dbbdbb59,2,2
合影,6628.48,7eec6b0a,7eec6b0a,2,2
2.5路过,6628.671,3d7c0d4d,3d7c0d4d,2,2
合影留恋,6628.729,a648dd6a,a648dd6a,2,2
合影,6628.757,87670b88,87670b88,2,2
合影,6628.977,2cc9fd67,2cc9fd67,2,2
合影留念,6629.097,95321764,95321764,2,2
合影,6629.131,99c5368b,99c5368b,2,2
合影,6629.159,317c164d,317c164d,2,2
合影留念,6629.541,a7a03dde,a7a03dde,2,2
合影留恋,6629.565,cf4ffeca,cf4ffeca,2,2
合影,6629.593,e920d10,e920d10,2,2
合影,6629.784,574294fa,574294fa,2,2
合影,6629.787,23f4c2f,23f4c2f,2,2
合影,6630.033,b3471ce0,b3471ce0,2,2
合影,6630.115,a9a7065a,a9a7065a,2,2
合影,6630.144,937b581e,937b581e,2,2
合影,6630.263,1b7fb7e,1b7fb7e,2,2
留锤子念,6630.285,89e5488c,89e5488c,2,2
合影留念,6630.35,3016dc21,3016dc21,2,2
5元合影,6630.644,9e2edb0f,9e2edb0f,2,2
合影,6630.668,ac785e79,ac785e79,2,2
合影,6630.981,46ad37ce,46ad37ce,2,2
合影,6631.268,4562cd56,4562cd56,2,2
2.5 我也来过,6631.713,aab63653,aab63653,2,2
合影留念,6631.754,bd1d315e,bd1d315e,2,2
合影留念,6631.872,1162a920,1162a920,2,2
5元钱,6632.513,532b0c68,532b0c68,2,2
我也合一个影,6632.641,f7273a7,f7273a7,2,2
合影,6632.822,8bf01faa,8bf01faa,2,2
留下痕迹,6632.825,5e19bbe0,5e19bbe0,2,2
OK，合照影到此为止,6632.897,3c3f65b9,3c3f65b9,2,2
合影,6633.225,37523b8b,37523b8b,2,2
合影,6633.512,5.152E+12,5.152E+12,2,2
合影,6633.546,adefe7d2,adefe7d2,2,2
合影留恋2.5,6633.554,7a73cee8,7a73cee8,2,2
合影,6633.615,913cac73,913cac73,2,2
合影,6634.028,12adf4e,12adf4e,2,2
(*/ω＼*),6634.054,fe4ab93e,fe4ab93e,2,2
合影,6634.109,b3acee59,b3acee59,2,2
合影,6634.339,ee27380f,ee27380f,2,2
合影,6634.559,bb39e605,bb39e605,2,2
合影留恋,6634.614,7572d33c,7572d33c,2,2
合影,6634.915,d5b69c5a,d5b69c5a,2,2
合影留念,6635.03,b4db3347,b4db3347,2,2
合影合影,6635.06,83b7c64d,83b7c64d,2,2
合影留念,6635.207,5f80327c,5f80327c,2,2
留念,6635.447,8d1f6422,8d1f6422,2,2
合影,6635.605,5af8840e,5af8840e,2,2
合影,6635.619,38483e4a,38483e4a,2,2
合影留念,6635.705,cdf6ffe4,cdf6ffe4,2,2
合影,6635.738,c776c64d,c776c64d,2,2
合影,6635.749,9cc01c19,9cc01c19,2,2
合影,6635.814,28a2d3d3,28a2d3d3,2,2
合影！,6635.967,9ff5e5ed,9ff5e5ed,2,2
合影！,6636.201,4ad9680b,4ad9680b,2,2
合影,6636.257,9a84245c,9a84245c,2,2
合影留念哒,6636.886,34e44a4a,34e44a4a,2,2
合影留念,6638.411,62b7b3bc,62b7b3bc,2,2
合影,6638.607,264b408d,264b408d,2,2
留下痕迹,6638.75,cbfa25ff,cbfa25ff,2,2
国王色合影,6639.203,83b7c64d,83b7c64d,2,2
合影,6639.616,58c2a650,58c2a650,2,2
合影,6639.969,3d1dbdb4,3d1dbdb4,2,2
合影留念,6640.04,684de39c,684de39c,2,2
合影留念,6640.444,8912a21,8912a21,2,2
合影,6641.124,c146f6d,c146f6d,2,2
一群临终合影留念的智障,6641.223,1cab516b,1cab516b,2,2
合影,6641.666,51aca1b1,51aca1b1,2,2
合影,6641.686,8f9e0b53,8f9e0b53,2,2
合影,6642.331,1242cf87,1242cf87,2,2
合影,6643.435,e44435c2,e44435c2,2,2
合影,6643.712,58c2a650,58c2a650,2,2
合影合影,6643.942,e468970a,e468970a,2,2
发合影的没鸡鸡,6644.091,7d58a800,7d58a800,2,2
合影一下好了,6645.197,8255baa9,8255baa9,2,2
合影,6645.374,e05621c2,e05621c2,2,2
合影,6646.101,58c2a650,58c2a650,2,2
合影合影,6646.342,d9d444e3,d9d444e3,2,2
合影留念,6646.683,1e14d57f,1e14d57f,2,2
手动合影,6646.96,c3189956,c3189956,2,2
合影,6648.431,d5b69c5a,d5b69c5a,2,2
合影,6649.514,58c2a650,58c2a650,2,2
合影,6650.24,9edb9ebb,9edb9ebb,2,2
合影,6650.507,96850630,96850630,2,2
合影,6655.732,96850630,96850630,2,2
合影,6658.193,96850630,96850630,2,2
合影,6710.442,937b581e,937b581e,2,2
合影留念我也可以,6744.523,fd8e8f5e,fd8e8f5e,2,2
Ko no DIO da,6751.171,ebae4860,ebae4860,2,2
合影留念！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！1,6818.159,d30cb52c,d30cb52c,2,2
合影,6818.159,d30cb52c,d30cb52c,2,2
合影！,6822.64,a4021fca,a4021fca,2,2
合影,6823.414,ba04786f,ba04786f,2,2
合影留念,6824.385,cc02fec7,cc02fec7,2,2
合影,6824.674,8bf17bbb,8bf17bbb,2,2
合影,6824.899,317c164d,317c164d,2,2
合影留念,6824.925,1e14d57f,1e14d57f,2,2
合影！,6825.045,e4b9260e,e4b9260e,2,2
合影！,6825.301,bed9a7b,bed9a7b,2,2
合影,6825.335,aff23b7d,aff23b7d,2,2
合影,6825.497,bca9ca24,bca9ca24,2,2
合影！,6825.529,bd6550bf,bd6550bf,2,2
合影留恋！,6825.581,4b142fd7,4b142fd7,2,2
合影,6825.611,3deddc2a,3deddc2a,2,2
合影合影,6825.742,398defea,398defea,2,2
两块五的合影,6825.742,398defea,398defea,2,2
合影,6825.81,302e91ed,302e91ed,2,2
合影,6825.985,c3f8bcc3,c3f8bcc3,2,2
合影留念,6826.174,efba0398,efba0398,2,2
合影合影,6826.202,6f4cd8a2,6f4cd8a2,2,2
合影,6826.261,3298eada,3298eada,2,2
合影,6826.309,19c6f70c,19c6f70c,2,2
合影,6826.538,cf3b628a,cf3b628a,2,2
再次合影留念,6826.558,1b0dd2f0,1b0dd2f0,2,2
合影,6826.587,bbc7b47a,bbc7b47a,2,2
合影留念,6826.598,fd8e8f5e,fd8e8f5e,2,2
合影,6826.602,577e9ee2,577e9ee2,2,2
合影,6826.745,78b391af,78b391af,2,2
合影留念,6826.747,6c9f39bf,6c9f39bf,2,2
合影留念,6826.802,ad69c961,ad69c961,2,2
合影,6826.803,c1f983f1,c1f983f1,2,2
合影,6826.819,9eb610df,9eb610df,2,2
合影,6826.837,937b581e,937b581e,2,2
合影,6826.854,9b1d8630,9b1d8630,2,2
合影,6826.881,85d030c6,85d030c6,2,2
合影,6826.896,2d9c4bbc,2d9c4bbc,2,2
合影,6826.914,6ff0fe89,6ff0fe89,2,2
合影留念,6826.955,11a2c431,11a2c431,2,2
合影,6826.969,cf4ffeca,cf4ffeca,2,2
合影,6826.971,4996cdfd,4996cdfd,2,2
合影,6826.988,b1890acc,b1890acc,2,2
合影,6827.026,a7310d0e,a7310d0e,2,2
合影,6827.027,6680e0d2,6680e0d2,2,2
合影,6827.062,d4e8804f,d4e8804f,2,2
合影留念,6827.065,919abe73,919abe73,2,2
合影,6827.118,dab7b03f,dab7b03f,2,2
合影,6827.201,2eccb92b,2eccb92b,2,2
合影！！！！,6827.206,bff862d8,bff862d8,2,2
合影,6827.214,35a968e0,35a968e0,2,2
合影,6827.241,5da04ad0,5da04ad0,2,2
合影,6827.299,5adbf9a1,5adbf9a1,2,2
合影,6827.302,1c4e6769,1c4e6769,2,2
合影,6827.327,5ebb1327,5ebb1327,2,2
合影,6827.409,d2554c4b,d2554c4b,2,2
合影留念,6827.433,d90e578d,d90e578d,2,2
合影！,6827.434,8518ed47,8518ed47,2,2
合影,6827.457,837db9d4,837db9d4,2,2
合影,6827.501,81fd279f,81fd279f,2,2
再次合影留恋,6827.503,4566db96,4566db96,2,2
合影留念,6827.505,d0fd9ecb,d0fd9ecb,2,2
合影留念,6827.506,b2080e5d,b2080e5d,2,2
2*5合影,6827.549,b20fe7eb,b20fe7eb,2,2
合影,6827.561,9a763841,9a763841,2,2
合影合影！！,6827.57,f6a652dc,f6a652dc,2,2
合影！！！,6827.579,6.77901E+09,6.77901E+09,2,2
合影留念,6827.584,3b2e2000,3b2e2000,2,2
合影,6827.584,d7f81e8,d7f81e8,2,2
合影！,6827.668,bc78caa1,bc78caa1,2,2
合影,6827.67,27623d5c,27623d5c,2,2
合影留念,6827.745,d4fdcbc6,d4fdcbc6,2,2
合影留念,6827.831,6b644ed,6b644ed,2,2
合影,6827.861,3407e25c,3407e25c,2,2
合影,6827.89,26625375,26625375,2,2
第二次合影！！！！！,6827.914,c2bb75e9,c2bb75e9,2,2
合影留恋,6828.026,adefe7d2,adefe7d2,2,2
合影,6828.159,1685f92c,1685f92c,2,2
合影留念,6828.23,d8bc813e,d8bc813e,2,2
合影,6828.289,bfc11d6,bfc11d6,2,2
合影留恋！,6828.318,a9ed7662,a9ed7662,2,2
合影理念,6828.338,f295b9a0,f295b9a0,2,2
合影留念！,6828.373,42049674,42049674,2,2
合影,6828.398,23e3137d,23e3137d,2,2
合影留念,6828.425,4f9f7da1,4f9f7da1,2,2
合影！,6828.458,5af8840e,5af8840e,2,2
合影,6828.481,2688ae40,2688ae40,2,2
合影留念,6828.505,f4490c08,f4490c08,2,2
合影合影,6828.552,b50fc140,b50fc140,2,2
合影,6828.565,8ae94e51,8ae94e51,2,2
合影,6828.573,b8c6eebb,b8c6eebb,2,2
